"","exper_init_var","exper_ssid_var","demand","feedb_awar_var","feedb_blef_var","video_awar_var","heard_awar_var","block.num","trial","anger","happy","hap","sat","enj","agg","irr","ann","dif"
"855","JOB",245,"neg",2,1,3,0,1,"happ",0,0,0,0,0,0,0,0,1
"856","JOB",245,"neg",2,1,3,0,2,"happ",0,0,0,0,0,0,0,0,1
"857","JOB",245,"neg",2,1,3,0,1,"neut",0,0,0,0,0,0,0,0,1
"858","JOB",245,"neg",2,1,3,0,2,"neut",0,0,0,0,0,0,0,0,1
"859","JOB",246,"pos",0,3,1,0,1,"angr",1,0,0,0,0,1,1,1,1
"860","JOB",246,"pos",0,3,1,0,2,"angr",1,0,0,0,0,1,1,1,1
"861","JOB",246,"pos",0,3,1,0,1,"happ",0,3,3,3,3,0,0,0,1
"862","JOB",246,"pos",0,3,1,0,2,"happ",0,1.66666666666667,2,1,2,0,0,0,1
"863","JOB",246,"pos",0,3,1,0,1,"neut",0,0,0,0,0,0,0,0,1
"864","JOB",246,"pos",0,3,1,0,2,"neut",0,0,0,0,0,0,0,0,1
"865","TKA",247,"neu",1,4,2,0,1,"angr",1,0,0,0,0,1,1,1,2
"866","TKA",247,"neu",1,4,2,0,2,"angr",0.666666666666667,0,0,0,0,0,1,1,2
"867","TKA",247,"neu",1,4,2,0,1,"happ",1,0,0,0,0,1,1,1,2
"868","TKA",247,"neu",1,4,2,0,2,"happ",1,0,0,0,0,1,1,1,2
"869","TKA",247,"neu",1,4,2,0,1,"neut",0,0.666666666666667,0,1,1,0,0,0,1
"870","TKA",247,"neu",1,4,2,0,2,"neut",0,0,0,0,0,0,0,0,1
"871","MAM",248,"neu",1,2,1,0,1,"angr",0.333333333333333,0,0,0,0,0,1,0,2
"872","MAM",248,"neu",1,2,1,0,2,"angr",0.666666666666667,0,0,0,0,0,1,1,2
"873","MAM",248,"neu",1,2,1,0,1,"happ",0,0.333333333333333,0,0,1,0,0,0,1
"874","MAM",248,"neu",1,2,1,0,2,"happ",0.333333333333333,0,0,0,0,0,0,1,1
"875","MAM",248,"neu",1,2,1,0,1,"neut",0,0.333333333333333,0,0,1,0,0,0,1
"876","MAM",248,"neu",1,2,1,0,2,"neut",0,1,1,1,1,0,0,0,1
"877","MAM",249,"neu",1,3,1,0,1,"angr",2.33333333333333,0,0,0,0,3,2,2,1
"878","MAM",249,"neu",1,3,1,0,2,"angr",2.33333333333333,0,0,0,0,3,2,2,1
"879","MAM",249,"neu",1,3,1,0,1,"happ",0.333333333333333,1.33333333333333,1,1,2,0,0,1,1
"880","MAM",249,"neu",1,3,1,0,2,"happ",1,0.666666666666667,1,0,1,0,2,1,1
"881","MAM",249,"neu",1,3,1,0,1,"neut",0.333333333333333,0,0,0,0,0,0,1,1
"882","MAM",249,"neu",1,3,1,0,2,"neut",0.333333333333333,0,0,0,0,0,0,1,1
"883","KLP",250,"neu",1,4,1,0,1,"angr",0,0,0,0,0,0,0,0,1
"884","KLP",250,"neu",1,4,1,0,2,"angr",0,1,1,1,1,0,0,0,1
"885","KLP",250,"neu",1,4,1,0,1,"happ",0,0.333333333333333,0,1,0,0,0,0,1
"886","KLP",250,"neu",1,4,1,0,2,"happ",0,1,1,1,1,0,0,0,1
"887","KLP",250,"neu",1,4,1,0,1,"neut",0,0,0,0,0,0,0,0,1
"888","KLP",250,"neu",1,4,1,0,2,"neut",0,0.333333333333333,0,1,0,0,0,0,1
"889","TSS",251,"neg",4,2,0,0,1,"angr",0,0,0,0,0,0,0,0,1
"890","TSS",251,"neg",4,2,0,0,2,"angr",0,0,0,0,0,0,0,0,1
"891","TSS",251,"neg",4,2,0,0,1,"happ",0,0,0,0,0,0,0,0,1
"892","TSS",251,"neg",4,2,0,0,2,"happ",0,0,0,0,0,0,0,0,1
"893","TSS",251,"neg",4,2,0,0,1,"neut",0,0,0,0,0,0,0,0,1
"894","TSS",251,"neg",4,2,0,0,2,"neut",0,0,0,0,0,0,0,0,1
"895","KLP",252,"neu",0,4,0,0,1,"angr",0.333333333333333,1.33333333333333,1,2,1,0,1,0,3
"896","KLP",252,"neu",0,4,0,0,2,"angr",0.666666666666667,0,0,0,0,1,1,0,2
"897","KLP",252,"neu",0,4,0,0,1,"happ",0,1.33333333333333,1,2,1,0,0,0,1
"898","KLP",252,"neu",0,4,0,0,2,"happ",0,1,1,1,1,0,0,0,1
"899","KLP",252,"neu",0,4,0,0,1,"neut",0,0.333333333333333,0,1,0,0,0,0,1
"900","KLP",252,"neu",0,4,0,0,2,"neut",0,0,0,0,0,0,0,0,1
"901","KLP",253,"neu",0,3,0,0,1,"angr",0.666666666666667,0,0,0,0,0,1,1,2
"902","KLP",253,"neu",0,3,0,0,2,"angr",0.666666666666667,0,0,0,0,0,1,1,2
"903","KLP",253,"neu",0,3,0,0,1,"happ",0.333333333333333,1,1,1,1,0,0,1,2
"904","KLP",253,"neu",0,3,0,0,2,"happ",0.333333333333333,0.333333333333333,0,0,1,0,0,1,2
"905","KLP",253,"neu",0,3,0,0,1,"neut",0,0.666666666666667,0,1,1,0,0,0,1
"906","KLP",253,"neu",0,3,0,0,2,"neut",0,0.333333333333333,0,0,1,0,0,0,1
"907","TSS",254,"neg",4,0,0,0,1,"angr",0.333333333333333,2,2,2,2,1,0,0,1
"908","TSS",254,"neg",4,0,0,0,2,"angr",0.333333333333333,0,0,0,0,0,1,0,1
"909","TSS",254,"neg",4,0,0,0,1,"happ",0,1,1,1,1,0,0,0,1
"910","TSS",254,"neg",4,0,0,0,2,"happ",0,1,1,1,1,0,0,0,1
"911","TSS",254,"neg",4,0,0,0,1,"neut",0,0.333333333333333,1,0,0,0,0,0,1
"912","TSS",254,"neg",4,0,0,0,2,"neut",0.333333333333333,0,0,0,0,0,0,1,1
"913","TSS",255,"neu",1,2,0,0,1,"angr",0.333333333333333,0,0,0,0,0,1,0,1
"914","TSS",255,"neu",1,2,0,0,2,"angr",1.66666666666667,0,0,0,0,1,1,3,4
"915","TSS",255,"neu",1,2,0,0,1,"happ",0.333333333333333,1,1,1,1,0,0,1,3
"916","TSS",255,"neu",1,2,0,0,2,"happ",0.666666666666667,0.666666666666667,1,0,1,1,0,1,3
"917","TSS",255,"neu",1,2,0,0,1,"neut",0,1,0,1,2,0,0,0,1
"918","TSS",255,"neu",1,2,0,0,2,"neut",0,0.666666666666667,0,2,0,0,0,0,1
"919","rev",256,"neu",1,0,1,0,1,"angr",0,1.33333333333333,1,1,2,0,0,0,1
"920","rev",256,"neu",1,0,1,0,2,"angr",0,1.66666666666667,2,1,2,0,0,0,1
"921","rev",256,"neu",1,0,1,0,1,"happ",0,2.66666666666667,3,3,2,0,0,0,1
"922","rev",256,"neu",1,0,1,0,2,"happ",0,3,4,2,3,0,0,0,2
"923","rev",256,"neu",1,0,1,0,1,"neut",0,0.666666666666667,1,0,1,0,0,0,1
"924","rev",256,"neu",1,0,1,0,2,"neut",0,0.666666666666667,1,0,1,0,0,0,1
"925","TKA",257,"pos",1,3,0,0,1,"angr",2,0.333333333333333,0,0,1,2,2,2,1
"926","TKA",257,"pos",1,3,0,0,2,"angr",0.666666666666667,0,0,0,0,0,1,1,1
"927","TKA",257,"pos",1,3,0,0,1,"happ",0,2.33333333333333,3,2,2,0,0,0,1
"928","TKA",257,"pos",1,3,0,0,2,"happ",0,0.666666666666667,1,0,1,0,0,0,1
"929","TKA",257,"pos",1,3,0,0,1,"neut",0,0,0,0,0,0,0,0,1
"930","TKA",257,"pos",1,3,0,0,2,"neut",0,0,0,0,0,0,0,0,1
"931","BAF",258,"pos",4,3,3,0,1,"angr",0,0,0,0,0,0,0,0,1
"932","BAF",258,"pos",4,3,3,0,2,"angr",0.333333333333333,0.333333333333333,0,1,0,0,0,1,1
"933","BAF",258,"pos",4,3,3,0,1,"happ",0,2,2,2,2,0,0,0,1
"934","BAF",258,"pos",4,3,3,0,2,"happ",0,1.33333333333333,2,0,2,0,0,0,1
"935","BAF",258,"pos",4,3,3,0,1,"neut",0.666666666666667,0,0,0,0,0,0,2,1
"936","BAF",258,"pos",4,3,3,0,2,"neut",0.666666666666667,0,0,0,0,0,0,2,1
"937","TKA",259,"neg",1,4,0,0,1,"angr",0,3.33333333333333,4,2,4,0,0,0,1
"938","TKA",259,"neg",1,4,0,0,2,"angr",0,2.66666666666667,3,3,2,0,0,0,2
"939","TKA",259,"neg",1,4,0,0,1,"happ",0,2.33333333333333,2,3,2,0,0,0,1
"940","TKA",259,"neg",1,4,0,0,2,"happ",0,0.666666666666667,1,0,1,0,0,0,1
"941","TKA",259,"neg",1,4,0,0,1,"neut",0,0.333333333333333,0,1,0,0,0,0,1
"942","TKA",259,"neg",1,4,0,0,2,"neut",0.333333333333333,0.333333333333333,1,0,0,0,0,1,1
"943","TKA",260,"neg",1,3,0,0,1,"angr",0,0,0,0,0,0,0,0,1
"944","TKA",260,"neg",1,3,0,0,2,"angr",0,0,0,0,0,0,0,0,1
"945","TKA",260,"neg",1,3,0,0,1,"happ",0,1,0,2,1,0,0,0,1
"946","TKA",260,"neg",1,3,0,0,2,"happ",0,0.666666666666667,1,1,0,0,0,0,1
"947","TKA",260,"neg",1,3,0,0,1,"neut",0,0,0,0,0,0,0,0,1
"948","TKA",260,"neg",1,3,0,0,2,"neut",0,0,0,0,0,0,0,0,1
"949","KLP",261,"neg",3,0,0,0,1,"angr",0.333333333333333,0,0,0,0,1,0,0,1
"950","KLP",261,"neg",3,0,0,0,2,"angr",0,0,0,0,0,0,0,0,1
"951","KLP",261,"neg",3,0,0,0,1,"happ",0,0,0,0,0,0,0,0,1
"952","KLP",261,"neg",3,0,0,0,2,"happ",0,0,0,0,0,0,0,0,1
"953","KLP",261,"neg",3,0,0,0,1,"neut",0.333333333333333,0,0,0,0,0,0,1,1
"954","KLP",261,"neg",3,0,0,0,2,"neut",0,0,0,0,0,0,0,0,1
"955","KLP",262,"pos",3,3,0,0,1,"angr",0,0,0,0,0,0,0,0,1
"956","KLP",262,"pos",3,3,0,0,2,"angr",0,0,0,0,0,0,0,0,1
"957","KLP",262,"pos",3,3,0,0,1,"happ",0,4.33333333333333,5,4,4,0,0,0,1
"958","KLP",262,"pos",3,3,0,0,2,"happ",0,4,4,4,4,0,0,0,1
"959","KLP",262,"pos",3,3,0,0,1,"neut",0,0,0,0,0,0,0,0,1
"960","KLP",262,"pos",3,3,0,0,2,"neut",0,0,0,0,0,0,0,0,1
"961","CBV",263,"neu",0,3,2,0,1,"angr",1.66666666666667,1,1,1,1,1,3,1,1
"962","CBV",263,"neu",0,3,2,0,2,"angr",1.66666666666667,1,1,1,1,2,2,1,3
"963","CBV",263,"neu",0,3,2,0,1,"happ",0.333333333333333,1.66666666666667,2,2,1,0,1,0,2
"964","CBV",263,"neu",0,3,2,0,2,"happ",1,1,1,1,1,1,1,1,2
"965","CBV",263,"neu",0,3,2,0,1,"neut",0,1,1,1,1,0,0,0,1
"966","CBV",263,"neu",0,3,2,0,2,"neut",1,1,1,1,1,1,1,1,1
"967","CBV",264,"neg",4,3,2,0,1,"angr",3.66666666666667,0,0,0,0,3,4,4,4
"968","CBV",264,"neg",4,3,2,0,2,"angr",3,0,0,0,0,3,3,3,1
"969","CBV",264,"neg",4,3,2,0,1,"happ",0.333333333333333,4,4,4,4,0,0,1,1
"970","CBV",264,"neg",4,3,2,0,2,"happ",0.666666666666667,2,3,1,2,0,1,1,1
"971","CBV",264,"neg",4,3,2,0,1,"neut",0,0,0,0,0,0,0,0,1
"972","CBV",264,"neg",4,3,2,0,2,"neut",0.333333333333333,0,0,0,0,0,1,0,1
"973","TSS",265,"pos",4,4,2,0,1,"angr",0,2.66666666666667,3,2,3,0,0,0,1
"974","TSS",265,"pos",4,4,2,0,2,"angr",1,0,0,0,0,1,0,2,1
"975","TSS",265,"pos",4,4,2,0,1,"happ",0,3.66666666666667,3,4,4,0,0,0,1
"976","TSS",265,"pos",4,4,2,0,2,"happ",0,1.66666666666667,2,2,1,0,0,0,1
"977","TSS",265,"pos",4,4,2,0,1,"neut",0,0,0,0,0,0,0,0,1
"978","TSS",265,"pos",4,4,2,0,2,"neut",0,0,0,0,0,0,0,0,1
"979","GEO",266,"neg",4,0,0,0,1,"angr",0,0,0,0,0,0,0,0,2
"980","GEO",266,"neg",4,0,0,0,2,"angr",0,0.666666666666667,1,1,0,0,0,0,1
"981","GEO",266,"neg",4,0,0,0,1,"happ",0,2.33333333333333,3,3,1,0,0,0,1
"982","GEO",266,"neg",4,0,0,0,2,"happ",0,1.33333333333333,3,1,0,0,0,0,1
"983","GEO",266,"neg",4,0,0,0,1,"neut",0,2.33333333333333,1,3,3,0,0,0,1
"984","GEO",266,"neg",4,0,0,0,2,"neut",0,0.666666666666667,1,1,0,0,0,0,1
"985","CBV",267,"pos",3,4,2,0,1,"angr",4,0,0,0,0,4,4,4,1
"986","CBV",267,"pos",3,4,2,0,2,"angr",2,0,0,0,0,2,2,2,1
"987","CBV",267,"pos",3,4,2,0,1,"happ",1,0,0,0,0,1,1,1,2
"988","CBV",267,"pos",3,4,2,0,2,"happ",2,0,0,0,0,2,2,2,2
"989","CBV",267,"pos",3,4,2,0,1,"neut",0,0,0,0,0,0,0,0,1
"990","CBV",267,"pos",3,4,2,0,2,"neut",0,0.333333333333333,1,0,0,0,0,0,1
"991","CBV",268,"pos",3,1,0,0,1,"angr",0,0,0,0,0,0,0,0,1
"992","CBV",268,"pos",3,1,0,0,2,"angr",0,0,0,0,0,0,0,0,2
"993","CBV",268,"pos",3,1,0,0,1,"happ",0.333333333333333,0.333333333333333,1,0,0,0,1,0,1
"994","CBV",268,"pos",3,1,0,0,2,"happ",0,0.333333333333333,1,0,0,0,0,0,2
"995","CBV",268,"pos",3,1,0,0,1,"neut",0,0,0,0,0,0,0,0,1
"996","CBV",268,"pos",3,1,0,0,2,"neut",0,0,0,0,0,0,0,0,1
"997","rev",269,"pos",2,4,0,0,1,"angr",1.33333333333333,0,0,0,0,2,1,1,1
"998","rev",269,"pos",2,4,0,0,2,"angr",1.66666666666667,0,0,0,0,2,2,1,1
"999","rev",269,"pos",2,4,0,0,1,"happ",0,1.33333333333333,1,2,1,0,0,0,1
"1000","rev",269,"pos",2,4,0,0,2,"happ",0,1.66666666666667,2,1,2,0,0,0,1
"1001","rev",269,"pos",2,4,0,0,1,"neut",0,1,1,1,1,0,0,0,1
"1002","rev",269,"pos",2,4,0,0,2,"neut",0,1,1,1,1,0,0,0,1
"1003","GEO",270,"neu",4,3,3,0,1,"angr",0,1,1,1,1,0,0,0,1
"1004","GEO",270,"neu",4,3,3,0,2,"angr",0.333333333333333,0,0,0,0,0,0,1,3
"1005","GEO",270,"neu",4,3,3,0,1,"happ",0,1,1,1,1,0,0,0,1
"1006","GEO",270,"neu",4,3,3,0,2,"happ",0,0.666666666666667,0,1,1,0,0,0,1
"1007","GEO",270,"neu",4,3,3,0,1,"neut",0,1,1,1,1,0,0,0,1
"1008","GEO",270,"neu",4,3,3,0,2,"neut",0,0.666666666666667,0,1,1,0,0,0,1
"1009","BAF",271,"pos",4,3,0,0,1,"angr",3,0,0,0,0,4,3,2,5
"1010","BAF",271,"pos",4,3,0,0,2,"angr",0,0.333333333333333,0,0,1,0,0,0,3
"1011","BAF",271,"pos",4,3,0,0,1,"happ",1.33333333333333,0.333333333333333,0,1,0,0,2,2,1
"1012","BAF",271,"pos",4,3,0,0,2,"happ",1,0.666666666666667,1,0,1,0,3,0,4
"1013","BAF",271,"pos",4,3,0,0,1,"neut",0,0,0,0,0,0,0,0,1
"1014","BAF",271,"pos",4,3,0,0,2,"neut",1.66666666666667,1.33333333333333,2,1,1,2,1,2,1
"1015","JOB",272,"neu",4,4,0,0,1,"angr",0,0,0,0,0,0,0,0,1
"1016","JOB",272,"neu",4,4,0,0,2,"angr",1,0,0,0,0,1,1,1,1
"1017","JOB",272,"neu",4,4,0,0,1,"happ",0,1.66666666666667,2,1,2,0,0,0,1
"1018","JOB",272,"neu",4,4,0,0,2,"happ",0,0.666666666666667,1,0,1,0,0,0,1
"1019","JOB",272,"neu",4,4,0,0,1,"neut",0.333333333333333,0.666666666666667,2,0,0,0,1,0,1
"1020","JOB",272,"neu",4,4,0,0,2,"neut",0.333333333333333,0,0,0,0,1,0,0,1
"1021","TSS",273,"neg",4,2,1,0,1,"angr",0,1.33333333333333,2,2,0,0,0,0,1
"1022","TSS",273,"neg",4,2,1,0,2,"angr",0,1,0,3,0,0,0,0,1
"1023","TSS",273,"neg",4,2,1,0,1,"happ",0,1.33333333333333,2,2,0,0,0,0,1
"1024","TSS",273,"neg",4,2,1,0,2,"happ",0,0.666666666666667,0,2,0,0,0,0,1
"1025","TSS",273,"neg",4,2,1,0,1,"neut",0,0.666666666666667,0,2,0,0,0,0,1
"1026","TSS",273,"neg",4,2,1,0,2,"neut",0,1,0,3,0,0,0,0,1
"1027","KLP",274,"neg",1,3,0,0,1,"angr",1,0,0,0,0,1,1,1,2
"1028","KLP",274,"neg",1,3,0,0,2,"angr",1.66666666666667,0,0,0,0,0,3,2,1
"1029","KLP",274,"neg",1,3,0,0,1,"happ",1.33333333333333,0,0,0,0,0,2,2,1
"1030","KLP",274,"neg",1,3,0,0,2,"happ",0,0,0,0,0,0,0,0,1
"1031","KLP",274,"neg",1,3,0,0,1,"neut",0.333333333333333,0.333333333333333,0,1,0,0,0,1,2
"1032","KLP",274,"neg",1,3,0,0,2,"neut",0,0.333333333333333,0,1,0,0,0,0,2
"1033","MAM",275,"neg",2,0,2,0,1,"angr",0,0,0,0,0,0,0,0,2
"1034","MAM",275,"neg",2,0,2,0,2,"angr",1,0,0,0,0,1,1,1,2
"1035","MAM",275,"neg",2,0,2,0,1,"happ",0.666666666666667,0,0,0,0,0,1,1,2
"1036","MAM",275,"neg",2,0,2,0,2,"happ",0.666666666666667,0,0,0,0,0,1,1,2
"1037","MAM",275,"neg",2,0,2,0,1,"neut",0,0.333333333333333,0,0,1,0,0,0,1
"1038","MAM",275,"neg",2,0,2,0,2,"neut",0,1,0,1,2,0,0,0,1
"1039","KLP",276,"neg",4,0,0,0,1,"angr",0,0,0,0,0,0,0,0,1
"1040","KLP",276,"neg",4,0,0,0,2,"angr",0,0,0,0,0,0,0,0,1
"1041","KLP",276,"neg",4,0,0,0,1,"happ",0.333333333333333,1,1,0,2,1,0,0,1
"1042","KLP",276,"neg",4,0,0,0,2,"happ",0.333333333333333,0,0,0,0,0,0,1,1
"1043","KLP",276,"neg",4,0,0,0,1,"neut",0,4,5,6,1,0,0,0,1
"1044","KLP",276,"neg",4,0,0,0,2,"neut",0,4.33333333333333,2,6,5,0,0,0,1
"1045","rev",277,"neu",2,3,1,0,1,"angr",1,0,0,0,0,0,1,2,3
"1046","rev",277,"neu",2,3,1,0,2,"angr",0.666666666666667,0,0,0,0,0,1,1,4
"1047","rev",277,"neu",2,3,1,0,1,"happ",0,3,3,3,3,0,0,0,1
"1048","rev",277,"neu",2,3,1,0,2,"happ",0,1.66666666666667,2,1,2,0,0,0,1
"1049","rev",277,"neu",2,3,1,0,1,"neut",0.666666666666667,0,0,0,0,0,1,1,4
"1050","rev",277,"neu",2,3,1,0,2,"neut",0.333333333333333,0,0,0,0,0,1,0,4
"1051","JOB",278,"neg",4,2,1,0,1,"angr",0.333333333333333,2,3,0,3,0,0,1,1
"1052","JOB",278,"neg",4,2,1,0,2,"angr",0.333333333333333,0.666666666666667,2,0,0,0,0,1,1
"1053","JOB",278,"neg",4,2,1,0,1,"happ",0,2.33333333333333,4,1,2,0,0,0,3
"1054","JOB",278,"neg",4,2,1,0,2,"happ",0.333333333333333,1,3,0,0,0,0,1,2
"1055","JOB",278,"neg",4,2,1,0,1,"neut",0,1,2,0,1,0,0,0,1
"1056","JOB",278,"neg",4,2,1,0,2,"neut",0,0.666666666666667,2,0,0,0,0,0,1
"1057","JOB",279,"pos",2,3,0,0,1,"angr",1,0,0,0,0,1,1,1,4
"1058","JOB",279,"pos",2,3,0,0,2,"angr",1.33333333333333,0,0,0,0,1,1,2,1
"1059","JOB",279,"pos",2,3,0,0,1,"happ",0,0,0,0,0,0,0,0,1
"1060","JOB",279,"pos",2,3,0,0,2,"happ",0,1.33333333333333,1,1,2,0,0,0,1
"1061","JOB",279,"pos",2,3,0,0,1,"neut",1,0,0,0,0,1,1,1,1
"1062","JOB",279,"pos",2,3,0,0,2,"neut",1.33333333333333,0.333333333333333,0,0,1,1,2,1,1
"1063","JOB",280,"neu",1,3,1,0,1,"angr",0,1.66666666666667,3,1,1,0,0,0,1
"1064","JOB",280,"neu",1,3,1,0,2,"angr",0.333333333333333,1.33333333333333,2,1,1,0,1,0,2
"1065","JOB",280,"neu",1,3,1,0,1,"happ",0,3,4,2,3,0,0,0,1
"1066","JOB",280,"neu",1,3,1,0,2,"happ",0,2.33333333333333,3,2,2,0,0,0,1
"1067","JOB",280,"neu",1,3,1,0,1,"neut",0.333333333333333,1.66666666666667,2,1,2,0,0,1,2
"1068","JOB",280,"neu",1,3,1,0,2,"neut",0,0.666666666666667,0,1,1,0,0,0,2
"1069","JOB",281,"neg",2,3,0,0,1,"angr",0,0,0,0,0,0,0,0,2
"1070","JOB",281,"neg",2,3,0,0,2,"angr",0,0,0,0,0,0,0,0,1
"1071","JOB",281,"neg",2,3,0,0,1,"happ",0,0.666666666666667,0,2,0,0,0,0,1
"1072","JOB",281,"neg",2,3,0,0,2,"happ",0,0.333333333333333,0,1,0,0,0,0,1
"1073","JOB",281,"neg",2,3,0,0,1,"neut",0,0,0,0,0,0,0,0,1
"1074","JOB",281,"neg",2,3,0,0,2,"neut",0,0,0,0,0,0,0,0,1
"1075","rev",282,"neg",2,0,1,0,1,"angr",0,0,0,0,0,0,0,0,4
"1076","rev",282,"neg",2,0,1,0,2,"angr",0,0,0,0,0,0,0,0,2
"1077","rev",282,"neg",2,0,1,0,1,"happ",0,0,0,0,0,0,0,0,1
"1078","rev",282,"neg",2,0,1,0,2,"happ",0,0,0,0,0,0,0,0,1
"1079","rev",282,"neg",2,0,1,0,1,"neut",0,0,0,0,0,0,0,0,1
"1080","rev",282,"neg",2,0,1,0,2,"neut",0,0,0,0,0,0,0,0,1
"1081","JOB",283,"neg",0,0,0,0,1,"angr",0,0,0,0,0,0,0,0,1
"1082","JOB",283,"neg",0,0,0,0,2,"angr",0,0,0,0,0,0,0,0,1
"1083","JOB",283,"neg",0,0,0,0,1,"happ",0,0.666666666666667,1,0,1,0,0,0,1
"1084","JOB",283,"neg",0,0,0,0,2,"happ",0.333333333333333,0,0,0,0,0,0,1,1
"1085","JOB",283,"neg",0,0,0,0,1,"neut",0,0,0,0,0,0,0,0,1
"1086","JOB",283,"neg",0,0,0,0,2,"neut",0,0,0,0,0,0,0,0,1
"1087","BAF",284,"pos",4,3,1,1,1,"angr",0.666666666666667,0,0,0,0,1,1,0,1
"1088","BAF",284,"pos",4,3,1,1,2,"angr",1,0,0,0,0,1,1,1,1
"1089","BAF",284,"pos",4,3,1,1,1,"happ",0.333333333333333,0.333333333333333,0,1,0,0,0,1,1
"1090","BAF",284,"pos",4,3,1,1,2,"happ",0.333333333333333,0.666666666666667,1,1,0,0,0,1,1
"1091","BAF",284,"pos",4,3,1,1,1,"neut",0,0,0,0,0,0,0,0,1
"1092","BAF",284,"pos",4,3,1,1,2,"neut",0,0,0,0,0,0,0,0,1
"1093","JOB",285,"neg",2,4,2,0,1,"angr",0,0,0,0,0,0,0,0,1
"1094","JOB",285,"neg",2,4,2,0,2,"angr",0.666666666666667,0,0,0,0,1,1,0,1
"1095","JOB",285,"neg",2,4,2,0,1,"happ",0,1,1,1,1,0,0,0,1
"1096","JOB",285,"neg",2,4,2,0,2,"happ",0,1,1,1,1,0,0,0,1
"1097","JOB",285,"neg",2,4,2,0,1,"neut",0,0,0,0,0,0,0,0,1
"1098","JOB",285,"neg",2,4,2,0,2,"neut",0.333333333333333,0.666666666666667,1,0,1,0,1,0,1
"1099","JOB",286,"neg",2,0,1,0,1,"angr",0,0,0,0,0,0,0,0,1
"1100","JOB",286,"neg",2,0,1,0,2,"angr",0,0,0,0,0,0,0,0,1
"1101","JOB",286,"neg",2,0,1,0,1,"happ",0,0,0,0,0,0,0,0,1
"1102","JOB",286,"neg",2,0,1,0,2,"happ",0,0,0,0,0,0,0,0,1
"1103","JOB",286,"neg",2,0,1,0,1,"neut",0,0,0,0,0,0,0,0,1
"1104","JOB",286,"neg",2,0,1,0,2,"neut",0,0,0,0,0,0,0,0,1
"1105","BAF",287,"neu",1,3,1,0,1,"angr",0.666666666666667,0,0,0,0,1,1,0,2
"1106","BAF",287,"neu",1,3,1,0,2,"angr",1,0,0,0,0,1,1,1,1
"1107","BAF",287,"neu",1,3,1,0,1,"happ",0,1,1,0,2,0,0,0,2
"1108","BAF",287,"neu",1,3,1,0,2,"happ",0,1,1,1,1,0,0,0,1
"1109","BAF",287,"neu",1,3,1,0,1,"neut",0,0,0,0,0,0,0,0,2
"1110","BAF",287,"neu",1,3,1,0,2,"neut",0,0,0,0,0,0,0,0,1
"1111","KLP",288,"neu",0,1,0,0,1,"angr",0.333333333333333,0,0,0,0,0,0,1,1
"1112","KLP",288,"neu",0,1,0,0,2,"angr",2.33333333333333,0,0,0,0,2,2,3,4
"1113","KLP",288,"neu",0,1,0,0,1,"happ",0.333333333333333,0,0,0,0,0,0,1,1
"1114","KLP",288,"neu",0,1,0,0,2,"happ",2.33333333333333,0,0,0,0,2,2,3,3
"1115","KLP",288,"neu",0,1,0,0,1,"neut",0,0,0,0,0,0,0,0,1
"1116","KLP",288,"neu",0,1,0,0,2,"neut",0,0,0,0,0,0,0,0,1
"1117","RCM",289,"pos",1,4,0,1,1,"angr",0,0,0,0,0,0,0,0,1
"1118","RCM",289,"pos",1,4,0,1,2,"angr",0,0,0,0,0,0,0,0,1
"1119","RCM",289,"pos",1,4,0,1,1,"happ",0,0.333333333333333,1,0,0,0,0,0,1
"1120","RCM",289,"pos",1,4,0,1,2,"happ",0,0.333333333333333,1,0,0,0,0,0,1
"1121","RCM",289,"pos",1,4,0,1,1,"neut",0,0,0,0,0,0,0,0,1
"1122","RCM",289,"pos",1,4,0,1,2,"neut",0,0,0,0,0,0,0,0,1
"1123","CGS",290,"pos",4,3,1,0,1,"angr",0,0,0,0,0,0,0,0,1
"1124","CGS",290,"pos",4,3,1,0,2,"angr",1,0,0,0,0,0,2,1,1
"1125","CGS",290,"pos",4,3,1,0,1,"happ",0,1.33333333333333,1,1,2,0,0,0,1
"1126","CGS",290,"pos",4,3,1,0,2,"happ",0,1,1,0,2,0,0,0,1
"1127","CGS",290,"pos",4,3,1,0,1,"neut",0,0,0,0,0,0,0,0,1
"1128","CGS",290,"pos",4,3,1,0,2,"neut",0,0,0,0,0,0,0,0,1
"1129","rev",291,"neg",3,4,1,0,1,"angr",0,0,0,0,0,0,0,0,1
"1130","rev",291,"neg",3,4,1,0,2,"angr",0.666666666666667,0,0,0,0,0,1,1,1
"1131","rev",291,"neg",3,4,1,0,1,"happ",0.666666666666667,0,0,0,0,0,1,1,1
"1132","rev",291,"neg",3,4,1,0,2,"happ",1,0,0,0,0,0,1,2,3
"1133","rev",291,"neg",3,4,1,0,1,"neut",0,0,0,0,0,0,0,0,1
"1134","rev",291,"neg",3,4,1,0,2,"neut",0,0.333333333333333,0,1,0,0,0,0,1
"1135","rev",292,"neg",3,3,1,0,1,"angr",1,0,0,0,0,0,1,2,1
"1136","rev",292,"neg",3,3,1,0,2,"angr",1.33333333333333,0,0,0,0,1,1,2,1
"1137","rev",292,"neg",3,3,1,0,1,"happ",1,0.333333333333333,0,1,0,0,1,2,1
"1138","rev",292,"neg",3,3,1,0,2,"happ",0,1.66666666666667,1,2,2,0,0,0,1
